Unnamed: 0.1,Unnamed: 0,orthofoto_id,dist_0,dist_40,dist_41,dist_42,dist_48,dist_52,dist_54,dist_55,dist_56,dist_57,dist_58,dist_59,dist_60,dist_61,dist_62,dist_63,dist_64,dist_65,dist_72,dist_83,dist_84,dist_87,dist_88,dist_92,dist_95,s2_full_id,lon,lat,cs_cdf,corine,abs_days_diff,time,ARCHIVNR,s2_download_id,in_austria,ortho_begin_date,ortho_end_date,dist_96,image_id,hr_mask_path,hr_compressed_mask_path,hr_othofoto_path,lr_s2_path,lr_harm_path,hr_harm_path,tortilla_path,low_corr,orthofoto_contains_nodata
19102,19096,19784,0.0,0.0,0.008,0.0,0.876,0.004,0.0,0.0,0.075,0.001,0.0,0.0,0.001,0.001,0.0,0.007,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.027,COPERNICUS/S2_SR_HARMONIZED/20230528T100559_20230528T101423_T33UUP,13.737681267526892,48.3123322910001,0.9137254901960784,3,0,2023-05-28,2023150.0,S2_U_19731,True,2023-05-28,2023-07-15,0.0,19096.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_19096.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_19096.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_19096.tif,/data/USERS/shollend/taco/lr_s2/S2_19096.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_19096.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_19096.tif,/data/USERS/shollend/taco/tortilla/19096.tortilla,-0.7989204860024133,False
19104,19147,19837,0.0,0.0,0.0,0.0,0.0,0.0,0.266,0.0,0.707,0.0,0.007,0.0,0.003,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,COPERNICUS/S2_SR_HARMONIZED/20220801T100559_20220801T101518_T33TVM,13.743453773924818,46.84973779411176,0.8901960784313725,5,4,2022-08-01,2022160.0,S2_U_19784,True,2022-08-05,2022-09-13,0.0,19147.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_19147.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_19147.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_19147.tif,/data/USERS/shollend/taco/lr_s2/S2_19147.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_19147.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_19147.tif,/data/USERS/shollend/taco/tortilla/19147.tortilla,0.1218770140610865,False
19105,19097,19785,0.0,0.0,0.011,0.0,0.903,0.006,0.0,0.0,0.022,0.0,0.0,0.006,0.001,0.0,0.0,0.01,0.013,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.025,COPERNICUS/S2_SR_HARMONIZED/20230528T100559_20230528T101423_T33UUP,13.737770476987723,48.32384601142487,0.9098039215686274,3,0,2023-05-28,2023150.0,S2_U_19732,True,2023-05-28,2023-07-15,0.0,19097.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_19097.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_19097.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_19097.tif,/data/USERS/shollend/taco/lr_s2/S2_19097.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_19097.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_19097.tif,/data/USERS/shollend/taco/tortilla/19097.tortilla,-0.8471016086883052,False
19106,19105,19793,0.0,0.0,0.007,0.0,0.607,0.005,0.0,0.0,0.347,0.001,0.0,0.001,0.002,0.0,0.0,0.005,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.024,COPERNICUS/S2_SR_HARMONIZED/20230528T100559_20230528T101423_T33UUP,13.738485581272094,48.415953705733415,0.9098039215686274,4,0,2023-05-28,2023150.0,S2_U_19740,True,2023-05-28,2023-07-15,0.0,19105.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_19105.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_19105.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_19105.tif,/data/USERS/shollend/taco/lr_s2/S2_19105.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_19105.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_19105.tif,/data/USERS/shollend/taco/tortilla/19105.tortilla,-0.1008893807865871,False
19107,19120,19810,0.0,0.0,0.0,0.0,0.066,0.0,0.0,0.0,0.885,0.001,0.006,0.011,0.0,0.0,0.001,0.011,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.017,COPERNICUS/S2_SR_HARMONIZED/20220803T100041_20220803T100728_T33TVM,13.741089775598375,46.53877691866466,0.9019607843137256,4,2,2022-08-03,2022160.0,S2_U_19757,True,2022-08-05,2022-09-13,0.0,19120.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_19120.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_19120.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_19120.tif,/data/USERS/shollend/taco/lr_s2/S2_19120.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_19120.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_19120.tif,/data/USERS/shollend/taco/tortilla/19120.tortilla,0.1714296244603086,False
19108,19150,19840,0.0,0.0,0.0,0.0,0.0,0.0,0.798,0.0,0.105,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.079,0.0,0.0,0.0,COPERNICUS/S2_SR_HARMONIZED/20220801T100559_20220801T101518_T33TVM,13.743717976665232,46.8842888815789,0.8941176470588236,5,4,2022-08-01,2022160.0,S2_U_19787,True,2022-08-05,2022-09-13,0.0,19150.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_19150.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_19150.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_19150.tif,/data/USERS/shollend/taco/lr_s2/S2_19150.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_19150.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_19150.tif,/data/USERS/shollend/taco/tortilla/19150.tortilla,-0.0402612828889186,False
19111,19041,19729,0.0,0.0,0.0,0.0,0.008,0.0,0.001,0.0,0.949,0.003,0.002,0.009,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,COPERNICUS/S2_SR_HARMONIZED/20230602T100601_20230602T100832_T33TUN,13.732838366139868,47.67900281245621,0.8470588235294118,4,0,2023-06-02,2023460.0,S2_U_19676,True,2023-06-02,2023-07-15,0.0,19041.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_19041.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_19041.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_19041.tif,/data/USERS/shollend/taco/lr_s2/S2_19041.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_19041.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_19041.tif,/data/USERS/shollend/taco/tortilla/19041.tortilla,-0.0887108696024406,False
19112,19054,19742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.937,0.0,0.0,0.018,0.0,0.0,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,COPERNICUS/S2_SR_HARMONIZED/20230530T100031_20230530T100029_T33UUP,13.733973504050033,47.82870887022293,0.8235294117647058,4,3,2023-05-30,2023460.0,S2_U_19689,True,2023-06-02,2023-07-15,0.0,19054.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_19054.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_19054.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_19054.tif,/data/USERS/shollend/taco/lr_s2/S2_19054.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_19054.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_19054.tif,/data/USERS/shollend/taco/tortilla/19054.tortilla,-0.074524030200991,False
19113,19126,19816,0.0,0.0,0.001,0.0,0.046,0.002,0.039,0.0,0.882,0.001,0.001,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,COPERNICUS/S2_SR_HARMONIZED/20220803T100041_20220803T100728_T33TUM,13.741612301206244,46.607878183895785,0.9098039215686274,4,2,2022-08-03,2022160.0,S2_U_19763,True,2022-08-05,2022-09-13,0.0,19126.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_19126.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_19126.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_19126.tif,/data/USERS/shollend/taco/lr_s2/S2_19126.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_19126.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_19126.tif,/data/USERS/shollend/taco/tortilla/19126.tortilla,0.2017044143276177,False
19116,19135,19825,0.0,0.0,0.0,0.0,0.0,0.0,0.434,0.0,0.557,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COPERNICUS/S2_SR_HARMONIZED/20220801T100559_20220801T101518_T33TUM,13.742400376083417,46.71153383530789,0.8941176470588236,5,4,2022-08-01,2022160.0,S2_U_19772,True,2022-08-05,2022-09-13,0.0,19135.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_19135.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_19135.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_19135.tif,/data/USERS/shollend/taco/lr_s2/S2_19135.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_19135.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_19135.tif,/data/USERS/shollend/taco/tortilla/19135.tortilla,0.0784971452410033,False
19118,19141,19831,0.0,0.0,0.029,0.001,0.388,0.128,0.0,0.0,0.342,0.004,0.005,0.012,0.004,0.0,0.0,0.016,0.0,0.004,0.002,0.003,0.0,0.0,0.0,0.0,0.052,COPERNICUS/S2_SR_HARMONIZED/20220806T100611_20220806T100924_T33TVM,13.742926393703929,46.78063571179829,0.803921568627451,1,1,2022-08-06,2022160.0,S2_U_19778,True,2022-08-05,2022-09-13,0.009,19141.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_19141.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_19141.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_19141.tif,/data/USERS/shollend/taco/lr_s2/S2_19141.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_19141.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_19141.tif,/data/USERS/shollend/taco/tortilla/19141.tortilla,0.1704992987778143,False
19119,19086,19774,0.0,0.006,0.018,0.0,0.849,0.031,0.0,0.0,0.033,0.015,0.0,0.004,0.001,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,COPERNICUS/S2_SR_HARMONIZED/20230528T100559_20230528T101423_T33UVP,13.73679134631953,48.19719208918568,0.9176470588235294,3,0,2023-05-28,2023150.0,S2_U_19721,True,2023-05-28,2023-07-15,0.0,19086.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_19086.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_19086.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_19086.tif,/data/USERS/shollend/taco/lr_s2/S2_19086.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_19086.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_19086.tif,/data/USERS/shollend/taco/tortilla/19086.tortilla,-0.4583428914355459,False
19120,19045,19733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.0,0.0,0.0,0.0,0.0,0.972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COPERNICUS/S2_SR_HARMONIZED/20230602T100601_20230602T100832_T33TVN,13.73318694949324,47.72506680627985,0.8784313725490196,5,0,2023-06-02,2023460.0,S2_U_19680,True,2023-06-02,2023-07-15,0.0,19045.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_19045.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_19045.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_19045.tif,/data/USERS/shollend/taco/lr_s2/S2_19045.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_19045.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_19045.tif,/data/USERS/shollend/taco/tortilla/19045.tortilla,0.1746118437828829,False
19125,19058,19746,0.0,0.0,0.02,0.002,0.797,0.044,0.0,0.0,0.066,0.0,0.001,0.001,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.04,COPERNICUS/S2_SR_HARMONIZED/20230530T100031_20230530T100029_T33UUP,13.734320409296313,47.87477376912327,0.8901960784313725,3,3,2023-05-30,2023460.0,S2_U_19693,True,2023-06-02,2023-07-15,0.016,19058.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_19058.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_19058.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_19058.tif,/data/USERS/shollend/taco/lr_s2/S2_19058.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_19058.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_19058.tif,/data/USERS/shollend/taco/tortilla/19058.tortilla,0.1796140369643135,False
19126,19121,19811,0.0,0.0,0.03,0.002,0.312,0.192,0.0,0.0,0.332,0.0,0.001,0.009,0.0,0.002,0.0,0.02,0.005,0.023,0.001,0.0,0.0,0.0,0.0,0.011,0.06,COPERNICUS/S2_SR_HARMONIZED/20220803T100041_20220803T100728_T33TVM,13.741176769711194,46.55029376061755,0.9098039215686274,1,2,2022-08-03,2022160.0,S2_U_19758,True,2022-08-05,2022-09-13,0.001,19121.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_19121.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_19121.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_19121.tif,/data/USERS/shollend/taco/lr_s2/S2_19121.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_19121.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_19121.tif,/data/USERS/shollend/taco/tortilla/19121.tortilla,0.2520036629408913,False
19128,19139,19829,0.0,0.0,0.0,0.0,0.001,0.0,0.138,0.0,0.844,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,COPERNICUS/S2_SR_HARMONIZED/20220803T100041_20220803T100728_T33TUM,13.742750903357932,46.75760172522296,0.8745098039215686,4,2,2022-08-03,2022160.0,S2_U_19776,True,2022-08-05,2022-09-13,0.0,19139.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_19139.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_19139.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_19139.tif,/data/USERS/shollend/taco/lr_s2/S2_19139.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_19139.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_19139.tif,/data/USERS/shollend/taco/tortilla/19139.tortilla,0.1065759457066615,False
19134,19157,19847,0.0,0.0,0.001,0.0,0.006,0.005,0.227,0.0,0.743,0.002,0.001,0.002,0.0,0.0,0.0,0.001,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,COPERNICUS/S2_SR_HARMONIZED/20220801T100559_20220801T101518_T33TVN,13.74433578336497,46.96490812025809,0.8823529411764706,4,4,2022-08-01,2022160.0,S2_U_19794,True,2022-08-05,2022-09-13,0.0,19157.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_19157.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_19157.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_19157.tif,/data/USERS/shollend/taco/lr_s2/S2_19157.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_19157.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_19157.tif,/data/USERS/shollend/taco/tortilla/19157.tortilla,-0.2157671190610119,False
19136,19094,19782,0.0,0.0,0.005,0.0,0.472,0.02,0.0,0.0,0.477,0.001,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,COPERNICUS/S2_SR_HARMONIZED/20230528T100559_20230528T101423_T33UUP,13.73750296736466,48.28930468289289,0.9058823529411764,4,0,2023-05-28,2023150.0,S2_U_19729,True,2023-05-28,2023-07-15,0.0,19094.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_19094.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_19094.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_19094.tif,/data/USERS/shollend/taco/lr_s2/S2_19094.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_19094.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_19094.tif,/data/USERS/shollend/taco/tortilla/19094.tortilla,-0.284851078933734,False
19137,19145,19835,0.0,0.0,0.001,0.0,0.002,0.0,0.721,0.0,0.245,0.0,0.0,0.0,0.014,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,COPERNICUS/S2_SR_HARMONIZED/20220801T100559_20220801T101518_T33TVM,13.743277828791287,46.82670374990155,0.8823529411764706,1,4,2022-08-01,2022160.0,S2_U_19782,True,2022-08-05,2022-09-13,0.0,19145.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_19145.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_19145.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_19145.tif,/data/USERS/shollend/taco/lr_s2/S2_19145.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_19145.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_19145.tif,/data/USERS/shollend/taco/tortilla/19145.tortilla,0.1435971682485768,False
19140,19104,19792,0.0,0.0,0.019,0.0,0.765,0.024,0.0,0.0,0.104,0.004,0.0,0.006,0.0,0.0,0.0,0.01,0.004,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.037,COPERNICUS/S2_SR_HARMONIZED/20230528T100559_20230528T101423_T33UUP,13.73839605409818,48.40444044949218,0.9098039215686274,3,0,2023-05-28,2023150.0,S2_U_19739,True,2023-05-28,2023-07-15,0.023,19104.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_19104.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_19104.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_19104.tif,/data/USERS/shollend/taco/lr_s2/S2_19104.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_19104.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_19104.tif,/data/USERS/shollend/taco/tortilla/19104.tortilla,-0.2570078992040283,False
19141,19153,19843,0.0,0.0,0.0,0.0,0.0,0.0,0.068,0.0,0.909,0.0,0.004,0.008,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.005,COPERNICUS/S2_SR_HARMONIZED/20220801T100559_20220801T101518_T33TVN,13.743982522044972,46.9188399834386,0.9019607843137256,4,4,2022-08-01,2022160.0,S2_U_19790,True,2022-08-05,2022-09-13,0.0,19153.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_19153.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_19153.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_19153.tif,/data/USERS/shollend/taco/lr_s2/S2_19153.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_19153.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_19153.tif,/data/USERS/shollend/taco/tortilla/19153.tortilla,0.1943616454407243,False
19142,19144,19834,0.0,0.0,0.0,0.0,0.0,0.0,0.735,0.0,0.252,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,COPERNICUS/S2_SR_HARMONIZED/20220724T100041_20220724T100037_T33TVM,13.743189913158783,46.81518673339989,0.8431372549019608,5,12,2022-07-24,2022160.0,S2_U_19781,True,2022-08-05,2022-09-13,0.0,19144.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_19144.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_19144.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_19144.tif,/data/USERS/shollend/taco/lr_s2/S2_19144.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_19144.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_19144.tif,/data/USERS/shollend/taco/tortilla/19144.tortilla,0.0432356616341129,False
19144,19134,19824,0.0,0.0,0.0,0.0,0.073,0.001,0.016,0.0,0.892,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,COPERNICUS/S2_SR_HARMONIZED/20220803T100041_20220803T100728_T33TUM,13.742312838584493,46.7000168828346,0.8156862745098039,4,2,2022-08-03,2022160.0,S2_U_19771,True,2022-08-05,2022-09-13,0.0,19134.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_19134.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_19134.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_19134.tif,/data/USERS/shollend/taco/lr_s2/S2_19134.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_19134.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_19134.tif,/data/USERS/shollend/taco/tortilla/19134.tortilla,-0.0522084253471698,False
19146,19162,19852,0.0,0.0,0.0,0.0,0.0,0.0,0.714,0.0,0.283,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COPERNICUS/S2_SR_HARMONIZED/20210902T100029_20210902T100146_T33TUN,13.744778220695416,47.022493251631786,0.9215686274509804,5,0,2021-09-02,2021360.0,S2_U_19799,True,2021-09-02,2021-09-23,0.0,19162.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_19162.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_19162.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_19162.tif,/data/USERS/shollend/taco/lr_s2/S2_19162.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_19162.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_19162.tif,/data/USERS/shollend/taco/tortilla/19162.tortilla,-0.1288242879400937,True
19147,19138,19828,0.0,0.0,0.001,0.0,0.0,0.0,0.354,0.0,0.628,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COPERNICUS/S2_SR_HARMONIZED/20220801T100559_20220801T101518_T33TVM,13.74266321489873,46.74608474165438,0.8627450980392157,4,4,2022-08-01,2022160.0,S2_U_19775,True,2022-08-05,2022-09-13,0.0,19138.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_19138.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_19138.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_19138.tif,/data/USERS/shollend/taco/lr_s2/S2_19138.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_19138.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_19138.tif,/data/USERS/shollend/taco/tortilla/19138.tortilla,0.0639842433695436,False
19148,19083,19771,0.0,0.0,0.008,0.0,0.744,0.004,0.0,0.0,0.205,0.003,0.0,0.003,0.001,0.0,0.0,0.006,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.023,COPERNICUS/S2_SR_HARMONIZED/20230528T100559_20230528T101423_T33UUP,13.736525138140507,48.16264900854675,0.9098039215686274,3,0,2023-05-28,2023150.0,S2_U_19718,True,2023-05-28,2023-07-15,0.0,19083.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_19083.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_19083.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_19083.tif,/data/USERS/shollend/taco/lr_s2/S2_19083.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_19083.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_19083.tif,/data/USERS/shollend/taco/tortilla/19083.tortilla,-0.6588474313824054,False
19149,19159,19849,0.0,0.0,0.0,0.0,0.0,0.0,0.993,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,COPERNICUS/S2_SR_HARMONIZED/20220811T100559_20220811T101510_T33TUN,13.744512643390806,46.98794218084682,0.8784313725490196,5,6,2022-08-11,2022160.0,S2_U_19796,True,2022-08-05,2022-09-13,0.0,19159.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_19159.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_19159.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_19159.tif,/data/USERS/shollend/taco/lr_s2/S2_19159.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_19159.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_19159.tif,/data/USERS/shollend/taco/tortilla/19159.tortilla,0.0578118960947301,False
19150,19103,19791,0.0,0.0,0.012,0.0,0.561,0.036,0.0,0.0,0.339,0.0,0.0,0.003,0.0,0.0,0.0,0.007,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,COPERNICUS/S2_SR_HARMONIZED/20230528T100559_20230528T101423_T33UUP,13.73830656673108,48.392927133582965,0.9098039215686274,4,0,2023-05-28,2023150.0,S2_U_19738,True,2023-05-28,2023-07-15,0.013,19103.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_19103.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_19103.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_19103.tif,/data/USERS/shollend/taco/lr_s2/S2_19103.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_19103.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_19103.tif,/data/USERS/shollend/taco/tortilla/19103.tortilla,-0.0633546047499791,False
19153,19146,19836,0.0,0.0,0.001,0.0,0.0,0.0,0.296,0.0,0.687,0.001,0.001,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,COPERNICUS/S2_SR_HARMONIZED/20220803T100041_20220803T100728_T33TUM,13.743365782371772,46.838220770291386,0.8470588235294118,1,2,2022-08-03,2022160.0,S2_U_19783,True,2022-08-05,2022-09-13,0.0,19146.tif,/data/USERS/shollend/taco/hr_mask/HR_mask_19146.tif,/data/USERS/shollend/taco/hr_compressed_mask/HR_mask_19146.tif,/data/USERS/shollend/taco/hr_orthofoto/HR_ortho_19146.tif,/data/USERS/shollend/taco/lr_s2/S2_19146.tif,/data/USERS/shollend/taco/lr_harm/lr_harm_19146.tif,/data/USERS/shollend/taco/hr_harm/hr_harm_19146.tif,/data/USERS/shollend/taco/tortilla/19146.tortilla,-0.0514559161233266,False
